	Eigenvector_centrality	Degree_centrality	Clustering_coefficient	Betweenness_centrality
P63279	0.05300125052044561	0.010952331281944299	0.03255282695602513	0.010122577890592697
Q14498	0.008622131420819364	0.0006258475018253885	0.3333333333333333	1.4092260013647108e-05
Q9UQ07	0.003836007478194151	0.0003129237509126943	0.0	1.8640523392487106e-06
Q8IW41	0.013829730795772897	0.0019818504224470637	0.14035087719298245	0.0004501853911014127
Q16520	0.004566113537943994	0.0009387712527380828	0.3333333333333333	4.176933923942845e-05
Q02930,Q59G47,B5BUH3	0.002939246111186729	0.00041723166788359235	1.0	0.0
Q8WX92	0.009106852395411577	0.0005215395848544905	0.4	3.9022763108514205e-05
P07951	0.004819199342351394	0.001147387086679879	0.1111111111111111	7.365428339628097e-05
P40313	7.633167313859495e-05	0.00010430791697089809	0.0	0.0
O75925	0.045630468807812914	0.005215395848544905	0.09574468085106383	0.0018679433758991809
Q02543	0.0034438282967559418	0.0009387712527380828	0.0	0.00029949300430300653
Q8WYK2	0.015338561224294459	0.001251695003650777	0.2727272727272727	2.4238485647485928e-05
Q9NRH2	0.0031504732483722234	0.0003129237509126943	0.0	5.550544726470939e-06
Q9H4A4	0.0003793919062656367	0.00010430791697089809	0.0	0.0
Q14192,Q6I9R8,Q2XQU9	0.026713531213721112	0.004172316678835924	0.044096728307254626	0.0036614725504067356
Q04637	0.002566417610028436	0.0017732345885052676	0.058823529411764705	0.00038189934236623426
Q9ULU4,Q2HXW1,Q2HXW2	0.001982552651929111	0.0006258475018253885	0.06666666666666667	6.151815255969951e-05
Q8TD26	0.0006662952560512108	0.00020861583394179617	0.0	2.303335552206655e-06
Q147T5,Q7Z6E9	0.002003094581197342	0.001147387086679879	0.0	0.0008559882339084157
P17538	0.00012264493109390268	0.00041723166788359235	0.0	9.061393313250157e-05
Q8IXI1	0.0003793919062656367	0.00010430791697089809	0.0	0.0
Q99717,Q68DB7	0.008818005335092294	0.003650777093981433	0.040336134453781515	0.0017998147226440321
O75533,Q7Z497,A0JLT9	0.0029982713310284597	0.001043079169708981	0.06666666666666667	0.00027752085093963176
Q16539	0.0496402800353046	0.00865755710858454	0.04231560387893035	0.0039330088087050855
P17275,Q5U079	0.015912218553065335	0.0017732345885052676	0.13333333333333333	0.0002590455836249518
P17535	0.022989554865325838	0.002294774173359758	0.12554112554112554	0.00033099671295772434
P23946	0.0005049757040209204	0.0008344633357671847	0.03571428571428571	0.00010892011576221422
Q16236,B4E338	0.011395455046551239	0.0017732345885052676	0.0661764705882353	0.0006895415752336027
Q53G95,P03956,B4DN15	0.001459742925502734	0.0016689266715343694	0.05	0.0002439753188018546
P17676	0.05184597535502001	0.005319703765515802	0.12329931972789115	0.0019091559173152796
Q15233,B7Z4C2	0.005198058063196781	0.001356002920621675	0.03636363636363636	0.0002619920025505619
P15976	0.018410593349810968	0.0018775425054761655	0.0457516339869281	0.0002646551024589803
Q02556	0.0030243495004363	0.0007301554187962866	0.0	3.278046297805557e-05
Q15306	0.003312276923446777	0.0009387712527380828	0.027777777777777776	6.0026345778386234e-05
P21802,Q8IXC7,B4DFC2	0.005192730226467373	0.0018775425054761655	0.0	0.000449932587065825
P12034,Q8NF90,Q8NBG6	0.0013138659058108883	0.00041723166788359235	0.0	2.2766727470465784e-06
Q9UNI1	0.00018149440328277077	0.0006258475018253885	0.0	9.030262269642654e-05
Q9NXD2	0.0006977850017383833	0.00020861583394179617	0.0	4.389852642654636e-06
P41145	0.0006418979903824707	0.00041723166788359235	0.16666666666666666	9.466180943698005e-06
P41143	0.00792969587149173	0.0015646187545634712	0.1619047619047619	0.00026230995594590605
Q02156	0.028885481002946668	0.00490247209763221	0.03434343434343434	0.002127524409991884
P35372,B8Q1L8,Q6UPP1	0.0035813941972536226	0.001251695003650777	0.07575757575757576	0.00038470532265735634
Q9UH77	0.0006929407745552172	0.0005215395848544905	0.4	3.323167263646021e-05
P08246	0.003020793585433297	0.0033378533430687388	0.020689655172413793	0.001081033824377361
O14745	0.012568955631394233	0.004589548346719516	0.017970401691331923	0.002936449226266797
Q13465,Q03112	0.009615272439081366	0.0007301554187962866	0.38095238095238093	2.2583937353604228e-05
Q13363,Q4W5N3,Q7Z2Q5	0.0202643913086592	0.003442161260039637	0.1010752688172043	0.002003959346085237
P56545	0.008647711717893957	0.0028163137582142483	0.05	0.0010405688555541832
P56524,Q86YH7	0.02131986120655035	0.004172316678835924	0.041251778093883355	0.0014191235357354163
Q92831	0.0407004303608073	0.005841243350370293	0.07896575821104122	0.0017341974480356143
Q96T60	0.0010221048129312957	0.0007301554187962866	0.047619047619047616	0.00011463899972045118
Q15915	0.00033289251991737434	0.0003129237509126943	0.0	2.4381749973214114e-06
P08151,B4DNF7	0.00033040942542937433	0.0005215395848544905	0.1	2.3050727786361116e-05
Q53GN8,P26927	0.0009649558782537806	0.0006258475018253885	0.0	2.8169399280035647e-05
O95409	0.00033289251991737434	0.0003129237509126943	0.0	2.4381749973214114e-06
Q9UMX1	0.004819909790268141	0.00271200584124335	0.014492753623188406	0.0013731490670745154
Q9NRP7	0.0010828149716911634	0.0008344633357671847	0.10714285714285714	0.0002515447774991889
P23246,Q86VG2	0.0031447242364919035	0.0016689266715343694	0.06593406593406594	0.0006251422293485703
P10070,Q1PSW9,Q59FV5	0.0012410729170285613	0.0007301554187962866	0.047619047619047616	5.206295607751538e-05
O60481	0.00029332182273112144	0.00010430791697089809	0.0	0.0
P10071	0.011648313423867726	0.001251695003650777	0.18181818181818182	0.0007022886900134355
Q6T775,P20151	0.003756064289640228	0.001356002920621675	0.02564102564102564	0.000634796505430242
Q15672	0.008390801638064329	0.0009387712527380828	0.38095238095238093	6.00095310908871e-05
P12757,B4DT50	0.02301496686595977	0.007823093772817357	0.0228310502283105	0.006702953806539138
Q13042	0.0065089992545783425	0.001251695003650777	0.3333333333333333	0.00017116597755177757
Q9UM11	0.0026632973078266693	0.001043079169708981	0.06666666666666667	0.00022215246643414162
Q99829,B0QZ18	0.003053467127369126	0.0017732345885052676	0.12380952380952381	0.00032080201127891413
Q96FN4	0.0017823339923985944	0.0009387712527380828	0.0	0.00010395801111193388
Q96A23	0.0030203140792035127	0.0016689266715343694	0.10833333333333334	0.0005140561006794629
P49917	0.0010781981747866605	0.0005215395848544905	0.3	0.0006366626782377667
P25100,B0ZBE0	0.000744253707881941	0.0007301554187962866	0.14285714285714285	2.4631774435169088e-05
Q14315,Q59H94	0.003890969890633846	0.0019818504224470637	0.023391812865497075	0.0014669739067965054
Q15096,P07288,C9JXH3	0.0024011991981519824	0.0014603108375925732	0.04395604395604396	0.0002580576034591602
P43403	0.04670552593680863	0.005215395848544905	0.14627659574468085	0.0016076756703976207
Q08881	0.028010338976573984	0.002399082090330656	0.2523809523809524	0.0003343641552765283
P51451,Q96IN1,Q05D26	0.007539731746850669	0.001147387086679879	0.01818181818181818	7.059122914177478e-05
P12259	0.002612317621736849	0.001251695003650777	0.13333333333333333	0.0006358912349204724
Q96B97,Q5JPT5,Q5JPT6	0.02101803362512363	0.0032335454260978406	0.07389162561576355	0.0007969269957938951
Q14524,Q86V90,Q59H93	0.004953423703447632	0.0015646187545634712	0.05128205128205128	0.0001499092856830514
O15357	0.019678465628548525	0.001251695003650777	0.2878787878787879	0.0001087267817715521
P62253	0.0030262238125066186	0.0006258475018253885	0.16666666666666666	1.4893770237530725e-05
P09884	0.00930127669898949	0.0014603108375925732	0.0989010989010989	0.000592474262643219
O43597	0.013478171316177623	0.001251695003650777	0.15151515151515152	0.0002793402597164269
O15197	0.010540406624639617	0.0009387712527380828	0.2222222222222222	0.00014765709959988047
P62837,Q96RP6	0.004813529849433668	0.001356002920621675	0.03636363636363636	0.00035159594276834837
A6NMQ7,P60604	0.0027890887795566617	0.0005215395848544905	0.0	0.00022630194777568108
P48509,Q6ZNZ0	0.0009896186367633765	0.0006258475018253885	0.13333333333333333	3.0141192576084624e-05
P26006	0.0029914537640688553	0.0017732345885052676	0.09523809523809523	0.00042160217043752323
P68036	0.008343343859170632	0.0017732345885052676	0.007352941176470588	0.0006735656591284798
Q99895	0.00012559407273420403	0.0003129237509126943	0.0	7.387660908793719e-05
P05556	0.022203913083761986	0.0066757066861374776	0.034902168164992066	0.004709022591649876
Q9BX66	0.015882321582614472	0.0017732345885052676	0.11029411764705882	0.0001885450238524817
Q9H6Q3	0.004319792475394925	0.0003129237509126943	0.6666666666666666	3.1010533627111887e-07
Q9Y2R2,Q6IPX8	0.016034902574729684	0.0009387712527380828	0.4722222222222222	8.052443200014847e-06
Q8WU20	0.03159117593199471	0.002086158339417962	0.2789473684210526	0.00014930347892261081
O60841,Q8N5A0	0.002434072793038691	0.00020861583394179617	0.0	1.987420354203033e-05
P09012	0.0005081712903033604	0.0007301554187962866	0.2	0.0002044620416540539
Q96KC8	0.0003187493771410461	0.00041723166788359235	0.0	0.0002682751818786624
Q92772	0.002424259353686847	0.00010430791697089809	0.0	0.0
Q8TF42	0.005659971985438917	0.0003129237509126943	0.0	1.3212134499078824e-06
P53609	0.00152956336983899	0.0005215395848544905	0.0	1.8801267957244773e-05
P62745,B2R692	0.0012449359867131536	0.0007301554187962866	0.0	3.385776459071959e-05
O43924,Q6IB24	0.005841320444950994	0.002399082090330656	0.007905138339920948	0.0007603208743823258
Q99819	0.0028363833257456722	0.0006258475018253885	0.0	1.460046193791382e-05
Q8IUC4	0.003091360604124508	0.0005215395848544905	0.2	3.1130356873339374e-05
Q9NR81	0.0005937979003403448	0.00020861583394179617	0.0	1.4680373831144258e-06
Q13464	0.013152084656044982	0.00271200584124335	0.03985507246376811	0.000800500960765329
P08134	0.0009418550086665677	0.0005215395848544905	0.0	4.319792298288647e-06
Q9BST9,A8MQ09	0.0024964165201932656	0.0007301554187962866	0.09523809523809523	8.430945907189738e-05
O14578	0.002315168553301309	0.0006258475018253885	0.2	3.492978138431963e-05
Q86V38,P54259	0.014274767346528118	0.009387712527380828	0.012800417972831766	0.00916082915908196
P25788	0.0062966642383664945	0.002399082090330656	0.09090909090909091	0.0010416584124344258
P61586,Q9BVT0	0.022349196265258265	0.00709293835402107	0.013053613053613054	0.003446949539259226
P16389	0.005071306923110261	0.0015646187545634712	0.10256410256410256	0.00013705128937416562
P21980	0.016340176621311705	0.0031292375091269424	0.0291005291005291	0.002026991838405626
P21333,Q60FE5,Q6NXF2	0.02774440733191532	0.006571398769166579	0.017409114183307733	0.008068096403947848
O60890	0.002546757540711929	0.0003129237509126943	0.0	1.2681826000212597e-06
P10911	0.0014877434466901802	0.0006258475018253885	0.0	9.076662928104073e-06
Q5GGW3,Q86UP2,Q17RZ5	0.0033052847306034466	0.0007301554187962866	0.0	2.994531068406624e-05
O75420	0.0012324893521806315	0.00020861583394179617	0.0	3.2351048117018705e-06
Q16512	0.008786602154726889	0.0026076979242724524	0.03162055335968379	0.0010671607091011438
P52824	0.000562461172360409	0.00010430791697089809	0.0	0.0
P17612	0.053160402352194686	0.015124647960780222	0.007662835249042145	0.016628960447000532
O75962	0.004938587187362701	0.0006258475018253885	0.13333333333333333	3.124109107461401e-05
P52565	0.0070356281813441284	0.0016689266715343694	0.04395604395604396	0.00040432418993645856
O14974,B2RAH5,B4DZ09	0.0038814044549918074	0.0009387712527380828	0.08333333333333333	0.00018691069808912366
P78357	0.007991341078255033	0.0006258475018253885	0.0	0.00016990565011835561
Q59EA4,Q13393	0.013764042327430885	0.002294774173359758	0.09473684210526316	0.0007771225456276435
P07858	0.0018216543797224846	0.00271200584124335	0.021739130434782608	0.0012347884233060665
P03973	0.0008657602701703347	0.0008344633357671847	0.03571428571428571	0.00014028991503777888
Q16513	0.009579510529443492	0.0009387712527380828	0.1111111111111111	3.212217623776008e-05
Q07960	0.01679523138655357	0.0021904662563888596	0.07602339181286549	0.00036512240307113637
Q12802,A8MYJ1	0.014048298396167771	0.0014603108375925732	0.07692307692307693	0.0005249978180268274
Q9UI14	0.0050741534626613195	0.003650777093981433	0.005681818181818182	0.002561284183991631
Q9NR80	0.0008300545452104509	0.00020861583394179617	0.0	1.2076568109409288e-06
Q9NZN5	0.0034212978264639093	0.001251695003650777	0.022222222222222223	0.0001263559775308718
P25774	0.0024186885410191223	0.0008344633357671847	0.0	0.0005558248012142908
O15085,Q6PFW2	0.001740816677450909	0.0014603108375925732	0.030303030303030304	0.00021363307652377402
O60725,Q6FHT0	0.002800724881261519	0.00041723166788359235	0.0	4.702701101120048e-06
Q7Z6B7	0.0019286793483075067	0.00041723166788359235	0.0	2.0318406270603118e-05
Q9Y4D1	0.001371010643820324	0.0003129237509126943	0.3333333333333333	4.296601905220545e-06
Q9Y3L3	0.009237843406330432	0.0008344633357671847	0.0	1.4248426697698488e-05
Q92974	0.008441311974695699	0.0008344633357671847	0.17857142857142858	3.954713698062688e-05
Q9H4E7	0.006577764345907691	0.0007301554187962866	0.14285714285714285	2.5846424370971177e-05
Q9P107	0.0006073454921333408	0.00020861583394179617	0.0	2.6065407324250965e-06
P07711	0.0022425577336823103	0.002294774173359758	0.005263157894736842	0.0008900124587426581
Q4QQI8,P52306,B3KNU0	0.003537230366460922	0.0009387712527380828	0.0	6.542629554595669e-05
P48995	0.003189050567732665	0.001356002920621675	0.1282051282051282	0.0004122115213602497
Q53GM7,Q969H4	0.005861938588085338	0.0015646187545634712	0.0380952380952381	0.00047679098173545963
Q6ZSZ5,B5ME81	0.0006257820239923364	0.00020861583394179617	0.0	5.403180863964692e-06
Q86VW2,A9CQZ6	0.002546757540711929	0.0003129237509126943	0.0	1.2681826000212597e-06
O15068,Q3B839	0.002749278316905957	0.00041723166788359235	0.0	2.454836908586586e-06
C9J1V7	0.0030127690826468488	0.00041723166788359235	0.16666666666666666	6.0781576377764896e-06
Q96N67,Q96NI0	0.0035707155207679395	0.0003129237509126943	0.0	1.1498431901298189e-05
O00231	0.019030331319941567	0.0029206216751851465	0.04497354497354497	0.001291304614259938
P35368	0.005878989858385052	0.001147387086679879	0.10909090909090909	0.00029965066606701913
Q8TCX5	0.0014116077195989432	0.0007301554187962866	0.047619047619047616	0.00023145132302616927
P26368	0.003576037261652479	0.00271200584124335	0.06461538461538462	0.0010383262045251776
P54368	0.0007445335503804269	0.0006258475018253885	0.16666666666666666	0.0005983644881438059
P11926,Q53TU3	1.9723080103794065e-05	0.00041723166788359235	1.0	0.0
O95190	1.9238763200317188e-05	0.00020861583394179617	1.0	0.0
P13686	0.002139250213866443	0.001043079169708981	0.0	0.00045811046642280773
P10451,Q4W597,Q567T5	0.007782391875677495	0.0019818504224470637	0.05263157894736842	0.0010984019173396664
P06756,B7Z883,B7ZLX0	0.006227338730229757	0.0028163137582142483	0.05413105413105413	0.0008334903783366691
P28799	0.002113411705054968	0.001356002920621675	0.05128205128205128	0.0006422844968159559
Q13797,Q8N6H6	0.002772276111684619	0.0007301554187962866	0.2	4.473654339370824e-05
Q13976,P14619	0.007631644799268269	0.0026076979242724524	0.03	0.0007030213821848596
P69892	0.00023246927480166746	0.0005215395848544905	0.0	9.038712826163741e-05
Q8WZ42,Q4ZG20	0.004602222120120415	0.002294774173359758	0.025974025974025976	0.001213930505944587
Q14596	0.0010821814632803815	0.0007301554187962866	0.1	4.47413468112371e-05
Q99828	0.006275627521326465	0.0016689266715343694	0.008333333333333333	0.0007238148135859431
Q99689	0.005899441898137706	0.005006780014603108	0.020289855072463767	0.003244895909497117
Q9P0L0	0.0001522715950055347	0.0007301554187962866	0.0	0.00020760964740166321
P22059	3.832783162443612e-06	0.00010430791697089809	0.0	0.0
Q9BWF3	0.0006056456838555458	0.0003129237509126943	0.0	7.329645194362714e-06
P01185	0.00010365325022618594	0.0005215395848544905	0.0	1.0805170842724888e-05
P30559,B2R9L7	0.0005196927279791367	0.0006258475018253885	0.0	3.9691758892430935e-05
P01178	0.0011213398102049904	0.00041723166788359235	0.0	3.982953403671455e-05
P29122	6.0780407725742014e-05	0.0005215395848544905	0.0	1.2825772219891352e-05
P20382	0.00016520417239071234	0.001043079169708981	0.0	0.0008236846079599358
P20930	0.0020023383978602506	0.00020861583394179617	0.0	0.00014291513176778654
Q02962	0.004260037400718539	0.0007301554187962866	0.09523809523809523	0.0003923662245737844
P19544,B3KSA5	0.011649349744319241	0.001356002920621675	0.08974358974358974	0.0007248975143821882
Q6ZW49	0.001901400239382287	0.0006258475018253885	0.0	0.00021586977292401295
Q96HF1,B3KSM5	0.00011118029450988262	0.0003129237509126943	0.0	0.00018870506927810306
P54198	0.0017323265282011943	0.001043079169708981	0.06666666666666667	0.0007710849309195707
P23759,Q2PJS5	4.362203847219644e-05	0.00010430791697089809	0.0	0.0
P50221,A8MWF9,Q15069	0.0002994259236910854	0.0003129237509126943	0.3333333333333333	5.775029544251499e-05
P15863	1.6612373429810318e-05	0.00020861583394179617	0.0	1.1343870500065843e-06
P07478,Q5NV56	0.0008051051403398364	0.0005215395848544905	0.0	0.00022598467654454514
P50222	0.00036035155620418576	0.0008344633357671847	0.0	0.00038344088753566814
A9Z1W5,Q02548	0.010319285519270529	0.0015646187545634712	0.10256410256410256	8.16084826695498e-05
Q708E9,P10242,Q14025	0.01854614867102153	0.002399082090330656	0.09090909090909091	0.000531406075520049
Q02535	0.0064499360492531795	0.002086158339417962	0.0718954248366013	6.912304426186714e-05
